country,city,park_id,park_name,real_tipo_servicio,plan_lob_name,confidence,notes
peru,lima,bed8509b67514379866e2907d72902a3,bed8509b67514379866e2907d72902a3,cargo,,,
peru,lima,fafd623109d740f8a1f15af7c3dd86c6,fafd623109d740f8a1f15af7c3dd86c6,confort,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,confort,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,tuk-tuk,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,confort,,,
peru,lima,64085dd85e124e2c808806f70d527ea8,64085dd85e124e2c808806f70d527ea8,confort+,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,premier,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,confort,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,confort,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,confort+,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,cargo,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,confort+,,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,confort,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,confort+,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,minivan,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,confort+,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,confort+,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,minivan,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,minivan,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,minivan,,,
peru,lima,fafd623109d740f8a1f15af7c3dd86c6,fafd623109d740f8a1f15af7c3dd86c6,confort+,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,minivan,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,exprés,,,
peru,lima,64085dd85e124e2c808806f70d527ea8,64085dd85e124e2c808806f70d527ea8,exprés,,,
peru,lima,fafd623109d740f8a1f15af7c3dd86c6,fafd623109d740f8a1f15af7c3dd86c6,minivan,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,premier,,,
peru,lima,fafd623109d740f8a1f15af7c3dd86c6,fafd623109d740f8a1f15af7c3dd86c6,exprés,,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,confort+,,,
peru,lima,c054c8b5dfe14e75b882943b2a252706,c054c8b5dfe14e75b882943b2a252706,exprés,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,exprés,,,
peru,lima,962afaa34db6420fb03b7ae464f6a061,962afaa34db6420fb03b7ae464f6a061,económico,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,exprés,,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,exprés,,,
peru,lima,5921e55cc5d042d28747dd722608955a,5921e55cc5d042d28747dd722608955a,premier,,,
peru,lima,ff424287c4bd4cbba6066962951a121f,ff424287c4bd4cbba6066962951a121f,premier,,,
peru,lima,c58110bc70244430a70a8126fc69f22c,c58110bc70244430a70a8126fc69f22c,premier,,,
peru,lima,2e39f6699c854bc49cc75197431fe25c,2e39f6699c854bc49cc75197431fe25c,cargo,,,
peru,lima,bed8509b67514379866e2907d72902a3,bed8509b67514379866e2907d72902a3,exprés,,,
peru,lima,08e20910d81d42658d4334d3f6d10ac0,Yego,mensajería,,,
peru,lima,ae57aaedeacd41eb9fdbe1ff7a89a3f2,ae57aaedeacd41eb9fdbe1ff7a89a3f2,minivan,,,
